ID,Term,Date,utt_annotations,labels,sentiment,Speaker_party,Party_status,Party_orientation
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u62,Term 5,2010-06-17,2.45,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u60,Term 5,2010-06-17,0.01,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u58,Term 5,2010-06-17,2.66,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u56,Term 5,2010-06-17,0.0,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u54,Term 5,2010-06-17,2.34,Neutral Negative,Neutral,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u52,Term 5,2010-06-17,3.94,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u28,Term 5,2010-06-17,4.29,Mixed Positive,Positive,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u50,Term 5,2010-06-17,1.14,Mixed Negative,Negative,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u110,Term 5,2010-06-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u44,Term 5,2010-06-17,0.21,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u40,Term 5,2010-06-17,0.25,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u38,Term 5,2010-06-17,3.59,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u36,Term 5,2010-06-17,2.36,Neutral Negative,Neutral,,,
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u34,Term 5,2010-06-17,0.73,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u32,Term 5,2010-06-17,2.45,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u48,Term 5,2010-06-17,3.28,Neutral Positive,Neutral,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u112,Term 5,2010-06-17,0.03,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u146,Term 5,2010-06-17,0.0,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u116,Term 5,2010-06-17,0.03,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u160,Term 5,2010-06-17,0.33,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u162,Term 5,2010-06-17,0.08,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u164,Term 5,2010-06-17,0.06,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u166,Term 5,2010-06-17,0.43,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u168,Term 5,2010-06-17,0.66,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u170,Term 5,2010-06-17,1.59,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u172,Term 5,2010-06-17,1.14,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u158,Term 5,2010-06-17,1.78,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u174,Term 5,2010-06-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u178,Term 5,2010-06-17,0.6,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u180,Term 5,2010-06-17,0.54,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u182,Term 5,2010-06-17,2.85,Neutral Positive,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u184,Term 5,2010-06-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u186,Term 5,2010-06-17,0.05,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u188,Term 5,2010-06-17,0.38,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u190,Term 5,2010-06-17,0.05,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u176,Term 5,2010-06-17,0.01,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u156,Term 5,2010-06-17,1.17,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u154,Term 5,2010-06-17,0.06,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u152,Term 5,2010-06-17,0.0,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u118,Term 5,2010-06-17,1.97,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u120,Term 5,2010-06-17,0.01,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u122,Term 5,2010-06-17,3.27,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u124,Term 5,2010-06-17,1.64,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u126,Term 5,2010-06-17,2.99,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u128,Term 5,2010-06-17,0.12,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u130,Term 5,2010-06-17,0.14,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u132,Term 5,2010-06-17,0.4,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u134,Term 5,2010-06-17,0.02,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u136,Term 5,2010-06-17,0.99,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u138,Term 5,2010-06-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u140,Term 5,2010-06-17,0.83,Mixed Negative,Negative,NeP,,
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u142,Term 5,2010-06-17,0.03,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u144,Term 5,2010-06-17,2.51,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u66,Term 5,2010-06-17,1.8,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u148,Term 5,2010-06-17,0.09,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u150,Term 5,2010-06-17,0.32,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u114,Term 5,2010-06-17,0.26,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u68,Term 5,2010-06-17,3.61,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u42,Term 5,2010-06-17,2.47,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u72,Term 5,2010-06-17,3.83,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u74,Term 5,2010-06-17,0.45,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u76,Term 5,2010-06-17,2.17,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u78,Term 5,2010-06-17,1.5,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u82,Term 5,2010-06-17,4.91,Positive,Positive,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u84,Term 5,2010-06-17,0.66,Mixed Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u86,Term 5,2010-06-17,0.55,Mixed Negative,Negative,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u88,Term 5,2010-06-17,3.0,Neutral Positive,Neutral,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u90,Term 5,2010-06-17,2.65,Neutral Positive,Neutral,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u92,Term 5,2010-06-17,1.55,Neutral Negative,Neutral,,,
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u94,Term 5,2010-06-17,1.34,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u96,Term 5,2010-06-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u98,Term 5,2010-06-17,1.62,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u100,Term 5,2010-06-17,1.91,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u70,Term 5,2010-06-17,4.01,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-17-SDZ5-Redna-18.ana.u80,Term 5,2010-06-17,2.87,Neutral Positive,Neutral,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u81,Term 5,2010-06-18,0.11,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u85,Term 5,2010-06-18,0.42,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u83,Term 5,2010-06-18,0.36,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u79,Term 5,2010-06-18,5.0,Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u77,Term 5,2010-06-18,0.47,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u75,Term 5,2010-06-18,3.46,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u28,Term 5,2010-06-18,2.93,Neutral Positive,Neutral,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u30,Term 5,2010-06-18,2.08,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u32,Term 5,2010-06-18,0.42,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u34,Term 5,2010-06-18,0.1,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u36,Term 5,2010-06-18,2.88,Neutral Positive,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u38,Term 5,2010-06-18,3.79,Mixed Positive,Positive,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u40,Term 5,2010-06-18,2.55,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u42,Term 5,2010-06-18,2.23,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u44,Term 5,2010-06-18,0.13,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u46,Term 5,2010-06-18,0.25,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u48,Term 5,2010-06-18,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u50,Term 5,2010-06-18,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u52,Term 5,2010-06-18,1.08,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u54,Term 5,2010-06-18,1.83,Neutral Negative,Neutral,,,
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u56,Term 5,2010-06-18,1.94,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u59,Term 5,2010-06-18,0.08,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u61,Term 5,2010-06-18,0.29,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u63,Term 5,2010-06-18,2.76,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u65,Term 5,2010-06-18,2.9,Neutral Positive,Neutral,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u67,Term 5,2010-06-18,3.75,Mixed Positive,Positive,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u69,Term 5,2010-06-18,3.08,Neutral Positive,Neutral,NeP,,
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u71,Term 5,2010-06-18,4.98,Positive,Positive,NeP,,
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u87,Term 5,2010-06-18,0.01,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u73,Term 5,2010-06-18,2.18,Neutral Negative,Neutral,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u89,Term 5,2010-06-18,2.29,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u93,Term 5,2010-06-18,0.2,Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u2,Term 5,2010-06-18,0.0,Negative,Negative,,,
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u4,Term 5,2010-06-18,1.87,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u6,Term 5,2010-06-18,0.42,Negative,Negative,,,
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u8,Term 5,2010-06-18,0.66,Mixed Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u10,Term 5,2010-06-18,4.04,Mixed Positive,Positive,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u12,Term 5,2010-06-18,0.44,Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u14,Term 5,2010-06-18,0.85,Mixed Negative,Negative,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u16,Term 5,2010-06-18,0.0,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u18,Term 5,2010-06-18,0.25,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u20,Term 5,2010-06-18,0.3,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u22,Term 5,2010-06-18,3.52,Mixed Positive,Positive,Zares,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u91,Term 5,2010-06-18,0.07,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u26,Term 5,2010-06-18,1.01,Mixed Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u24,Term 5,2010-06-18,4.98,Positive,Positive,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u115,Term 5,2010-06-18,0.71,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u113,Term 5,2010-06-18,4.98,Positive,Positive,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u111,Term 5,2010-06-18,0.21,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u109,Term 5,2010-06-18,3.84,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u107,Term 5,2010-06-18,5.0,Positive,Positive,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u105,Term 5,2010-06-18,3.6,Mixed Positive,Positive,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u103,Term 5,2010-06-18,4.98,Positive,Positive,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u101,Term 5,2010-06-18,0.34,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u117,Term 5,2010-06-18,0.03,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u99,Term 5,2010-06-18,0.37,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u97,Term 5,2010-06-18,3.68,Mixed Positive,Positive,,,
ParlaMint-SI_2010-06-18-SDZ5-Redna-18.ana.u95,Term 5,2010-06-18,3.04,Neutral Positive,Neutral,,,
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u109,Term 5,2010-07-02,2.55,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u115,Term 5,2010-07-02,2.36,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u113,Term 5,2010-07-02,1.47,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u111,Term 5,2010-07-02,0.01,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u117,Term 5,2010-07-02,2.98,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u97,Term 5,2010-07-02,1.37,Mixed Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u121,Term 5,2010-07-02,3.0,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u107,Term 5,2010-07-02,2.23,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u123,Term 5,2010-07-02,3.0,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u125,Term 5,2010-07-02,0.32,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u127,Term 5,2010-07-02,1.66,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u119,Term 5,2010-07-02,2.37,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u105,Term 5,2010-07-02,3.0,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u21,Term 5,2010-07-02,0.02,Negative,Negative,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u3,Term 5,2010-07-02,3.62,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u55,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u57,Term 5,2010-07-02,0.13,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u59,Term 5,2010-07-02,0.68,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u61,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u63,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u65,Term 5,2010-07-02,0.37,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u67,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u69,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u71,Term 5,2010-07-02,0.12,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u73,Term 5,2010-07-02,0.61,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u75,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u77,Term 5,2010-07-02,1.03,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u79,Term 5,2010-07-02,2.06,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u81,Term 5,2010-07-02,0.14,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u83,Term 5,2010-07-02,1.96,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u85,Term 5,2010-07-02,0.48,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u87,Term 5,2010-07-02,2.77,Neutral Positive,Neutral,,,
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u89,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u91,Term 5,2010-07-02,3.93,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u93,Term 5,2010-07-02,0.16,Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u95,Term 5,2010-07-02,1.8,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u53,Term 5,2010-07-02,0.0,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u103,Term 5,2010-07-02,1.54,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u51,Term 5,2010-07-02,1.37,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u47,Term 5,2010-07-02,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u5,Term 5,2010-07-02,2.37,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u7,Term 5,2010-07-02,1.53,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u9,Term 5,2010-07-02,2.01,Neutral Negative,Neutral,,,
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u11,Term 5,2010-07-02,1.83,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u13,Term 5,2010-07-02,3.47,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u15,Term 5,2010-07-02,0.13,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u17,Term 5,2010-07-02,1.39,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u19,Term 5,2010-07-02,0.3,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u99,Term 5,2010-07-02,1.71,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u49,Term 5,2010-07-02,0.45,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u23,Term 5,2010-07-02,0.0,Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u27,Term 5,2010-07-02,1.55,Neutral Negative,Neutral,,,
ParlaMint-SI_2010-07-02-SDZ5-Izredna-26.ana.u29,Term 5,2010-07-02,0.0,Negative,Negative,SLS,Opposition,Centre-right
