ID,Text
ParlaMint-SI_2021-04-23-SDZ8-Izredna-71.u160,"Spoštovana kolegica, pozivate nas, da naj pripravimo amandmaje. Pa vi se hecate. En sam amandma boste dobili, in to je, zbiranje podpisov za referendum. Združevanje osmih regulatorjev na način, kot se ga vi greste, ne da bi sploh konzultirali in obvestili te dotične agencije o vaši nameri, ampak ste jih obvestili en dan prej, lepo vas prosim! Zakaj potem te agencije komentirajo, kar komentirajo, recimo Akos. »Pri drugih zakonih je bila redna praksa, da smo bili vključeni v njihovo pripravo. Predlog omenjenega zakona bistveno vpliva na pristojnosti in delovanje agencije, zato je toliko večje presenečenje, da agencija ni bila niti seznanjena z dejstvom, da se pripravlja takšen zakon,« so zapisali recimo na Agenciji za komunikacijska omrežja in storitve, Akos. Pri drugih zakonih, ki se dotikajo dela agencije je namreč redna praksa, da je agencija vključena v njihovo pripravo, še preden pridejo predlogi zakona v medresorsko obravnavo, na primer pri pripravi ZEKom-2 so zaposleni na Akosu že od samega začetka priprave novega zakona vključeni v delovno skupino in tako naprej. Pa vi se res zafrkavate! Vi ste zaobšli čisto vse možne procedure, ki pritičejo neki pravni državi, neki demokratični praksi. Vi se tukaj sprenevedate in sprašujete, kaj je narobe. Vse je narobe, spoštovana. Vse. Takšno združevanje na glavo, brez da bi vi nam pokazali, kje so te sinergije, pokazali neke analize učinkov. Nič nam niste pokazali, samo prazne označevalce nam tukaj v glavo sporočate. Prazne visoko doneče besede, ki jih zna vsak zrecitirati. Jaz vam še deset lahko pripnem takih superlativnih pridevnikov, ampak to ne pomeni, pomeni samo eno, da bi vi radi imeli dejansko popolno kontrolo nad vsem. Onemogočate neodvisne nadzorne mehanizme v tej državi ne samo v primeru agencij, to je zdaj pač korak naprej. To je katastrofa, to je razgradnja celotnega sistema, kar se vi greste. To je jasno vsem in tudi vam je v resnici jasno, samo sprenevedate se pa tako, da jaz res ne razumem, da vam ni nerodno. Da preprosto vam ni nerodno govoriti takšne nebuloze, kot jih govorite. Hvala lepa."
ParlaMint-SI_2013-10-24-SDZ6-Redna-18.u87,"Hvala lepa tudi vam. Mag. Katarina Hočevar, izvolite."
ParlaMint-SI_2004-05-19-SDZ3-Redna-36.u63,Gospod Avšič.
ParlaMint-SI_2015-11-18-SDZ7-Redna-13.u189,"Hvala, predsednik. Jaz tega proračuna ne bom podprl. Glasoval bom proti, ker tudi po tem glasovanju želim mirne vesti pogledati v oči vsem slovenskim državljankam in državljanom, ki se dnevno vozijo po slovenskih državnih cestah, ki so v 70 % v tako slabem stanju, da so praktično že nevarne za vožnjo in se tudi po tem proračunu ne bodo izboljšale. Glasoval bom proti, ker si želim mirne vesti v oči pogledati slovenskim policistom. Glasoval bom proti, ker si želim mirne vesti v oči pogledati slovenskim vojakinjam in vojakom. Glasoval bom proti, ker si želim mirne vesti v oči po tem glasovanju pogledati slovenskim obveščevalcem in vsem tistim, ki skrbijo za našo varnost. In ne nazadnje bom glasoval proti tudi zato, ker želim ohraniti integriteto našega predsednika vlade Mira Cerarja, ker ne želim, da naš premier v mednarodni skupnosti v krogu naših prijateljskih držav v okviru zveze Nato izpade kot neresen, izpade kot en izmed večjih lažnivcev med premierji, ki je še tri mesece nazaj Stoltenbergu, generalnemu sekretarju Nata, obljubil da se proračun za obrambo prihodnje leto ne bo znižal, ampak bo ostal na enaki ravni. Letos je bil 0,97 % BDP, naslednje leto gre na 0,94 % BDP. To se pravi, po treh mesecih je premier požrl svojo besedo. In ne nazadnje bom glasoval proti tudi zato, ker vidim, da tudi koalicija ne verjame v ta proračun, kar dokazuje to, da jih več kot polovica sploh ni v dvorani."
ParlaMint-SI_2011-02-01-SDZ5-Redna-24.u173,"Hvala lepa. Spoštovani! Deklaracijo politike Republike Slovenije do novih narodnostnih skupin bo Slovenska demokratska stranka podprla. Zdi se nam potrebno izreči, da je prostor bivše Jugoslavije vendarle tudi kulturni prostor, ki obsega življenje narodnosti, ki so tukaj družile svojo zgodovino, in je zato naša kulturna in civilizacijska naloga, da jim s to deklaracijo omogočamo, da se počutijo ne odtujene. Hkrati pa moramo povedati vsaj troje. Prvič. Hiteli bomo z majhnimi koraki. To, če podpremo deklaracijo, kar je humanitarni in civilizacijski akt, ne pomeni, da imamo takoj vse te narodnosti vpisali v svojo ustavo, kajti deklaracijo bo treba dopolniti tudi z drugimi narodnostmi, ki so tukaj na tem prostoru že živele in še živijo, morda bodo še živele. Drugič. Do take nove Jugoslavije, kakršne se bojijo nekatere stranke, ne bo kar tako prišlo. Tretjič. Zelo pomembno. Slovenska demokratska stranka je osamosvojitvena stranka, stranka, ki ni želela imeti totalitarnega režima, diktatorskega režima in se ni osamosvajala proti svojim narodnostim, ki so živele na področju Jugoslavije, pač pa proti režimo, zato proti tem narodnostim nima nič in jih želi normalno v svoji skupnosti. Končno, nekakšna opomba predlagatelju, ki je zapisal v prvem stavku, da so bile narodnosti konstitutivni element Jugoslavije. Spoštovani gospod Potrč, na to niste znali odgovoriti, vam pomagam. Konstitutivni element Jugoslavije je bil socializem in ne narodnosti. Pri tem je ostalo in to smo zapustili, zato bomo narodnosti vključili kulturno, kakor se spodobi, in ne več socialistično. Hvala lepa."
ParlaMint-SI_2006-12-12-SDZ4-Izredna-25.u57,Hvala. Besedo ima gospod Samo Bevk.
ParlaMint-SI_2018-03-07-SDZ7-Izredna-54.u24,"Spoštovani vsi, ki spremljate to sejo! Varnosti se zavemo šele ko smo ogroženi, in takrat je prepozno. Zakaj je varnost pomembna? Pomembna je zato ker če je država varna, potem pridejo investicije, se zažene gospodarstvo, imamo turizem, poberemo davke in davki grejo za šolstvo, zdravstvo, pa tudi vojsko. Če tega ni, potem sistem razpade. Kaj je v našem nacionalnovarnostnem sistemu? Če pogledamo – Sova stavka, policija stavka in ima premalo uslužbencev, vojska ima negativno oceno. Treba je iskati odgovore na sodobna ogrožanja. S takšnim sistemom vsekakor ne. Treba ga je posodobiti. Če smo se na referendumu odločili za Nato, potem je prav, da izpolnjujemo te pogoje, kajti ugled je pomemben tudi za ostalo: za arbitražo, za odnos do Hrvaške, ki ga je treba redefinirati, za Mercator, za rešitev Nove Ljubljanske banke in vse ostalo. Če ugleda nimamo v Evropski uniji, potem ne bomo dobili želenega. In pa seveda, kaj je problem z denarjem? Samo en majhen segment. Denarja, kot vidimo, je dovolj. BDP raste, s tem se Vlada hvali, dovolj ga je za 2TDK, dovolj ga je za banke, dovolj ga je za žilne opornice in vse ostalo. Ali ga je dovolj tudi za vojsko? Pa ne samo denarja, kaj je še z vsem ostalim? Če pogledamo varnostne razmere v svetu; ogrožanja se spreminjajo. Ali se spreminja tudi obrambno-varnostni sistem? Smo v 4. industrijski revoluciji – umetna inteligenca, biotehnologija, kvantna fizika, kibernetski svet, kripto svet in seveda hibridna ogrožanja. Na vse to moramo iskati odgovore in prilagoditi nacionalnovarnostni sistem. Seveda se vloga vojske v tem sistemu spreminja – od tiste klasične obrambne vojaške v povsem drugačno – in temu se mora sodobna vojska prilagoditi. Najšibkejši člen v tem sistemu vidimo, da je človek, ne pa tehnologija. Denar za tehnologijo je, ampak problemi so v človeku in problemi v sodelovanju med ministrstvi. Zakaj? Prihodnost sodobnega sistema je vojak, je policist in so tudi drugi uslužbenci, tudi problemi v civilni zaščiti. Treba je prilagoditi izobraževanje in usposabljanje in pa seveda varnostno kulturo. Zakaj varnostno kulturo? Ta je najbolj pomembna. Odgovori na sodobna hibridna ogrožanja se kažejo na varnostnem, gospodarskem, socialnem in kulturnem področju, se pravi, morajo sodelovati vsa ministrstva. In v fokusu so sedaj mladi, kako jih pritegniti v poklic, kako bomo zagotovili kariero teh mladih v poklicu potem ko bi morali zgodaj nehati s poklicem, kako jih zainteresirati, da bo poklic ugleden v družbi. Zato so potrebne spremembe. In kakšno vojsko si v bodoče želimo? Jaz pravim pluralno vojsko – ne več tisto klasično, kot jo imajo vsi v mislih –, ki bo sposobna odgovarjati na varnostne izzive. Poskrbeti je treba za izobraževanje in usposabljanje, za razvoj stroke in pa seveda za karierni sistem. Cilj pa je varno življenje vsakega posameznika in varna Slovenija. Hvala."
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.u20,"Hvala lepa. Prosim, predsednik Vlade gospod Borut Pahor."
ParlaMint-SI_2013-10-24-SDZ6-Redna-18.u29,"Dr. Gorenak, samo trenutek, se opravičujem. Vljudno bi prosila, če bi se držali točke, 18. poročila varuhinje človekovih pravic, in predvsem, da ne bi uporabljali imen – ker ste povedali, da ne želite povedati imena sosede –, če je možno na korekten način razpravljati, da ne bi nikogar žalili. Vljudno prosim za upoštevanje tega."
ParlaMint-SI_2008-06-18-SDZ4-Redna-40.u211,"Hvala lepa. Bom zelo kratek. Uvodoma sem naštel dejstva, ki govorijo v prid stališču Vlade, žal vseh poslancev, ki so zdaj prisotni ni bilo v dvorani. Ampak, odgovor na konkretno vprašanje odgovor ki se tiče neodplačnega prenosa premoženja v lasti rudnika, to trenutno ureja 12. člen obstoječega, veljavnega zakona. Hvala lepa."
ParlaMint-SI_2018-03-22-SDZ7-Redna-39.u36,"Podpredsednik, zahvaljujem se za besedo. Lep pozdrav državni sekretarki, trem kolegicam in kolegu ter seveda vsem poslankam in poslancem, ki so v dvorani državnega zbora! Na samem začetku bom rekel, da vam je kolegica Ljudmila na tako ljudski način in lepo povedala, kako stvari stojijo na kmetiji. Vsi tisti, ki smo kmetijo občutili od znotraj, na to zadevo bistveno drugače gledamo kot tisti, ki jo gledate iz te dvorane ali pa tudi s Trga republike. To je prva zadeva. Druga stvar, ki jo želim izpostaviti, je, da v vsakem primeru to rešitev podpiram. Bil sem navdušen nad vnemo, na kakšen način je te zadeve obrazložila državna sekretarka. Mislim, da so to rešitve, ki bodo mogoče prinesle rezultate. Za eno sem siguren – akademijo. Spominjam se sedaj nazaj, bil sem še mlad, ko mi je eden od prleških čebelarjev rekel – Čebele moramo negovati; ne daj bože, da se zgodi, da s sveta odide zadnja čebela, potem tudi življenja ljudi na tej zemeljski krogli več ne bo. Če imamo to možnost in priložnost, da svoje znanje ponudimo državam tretjega sveta, moramo to zgrabiti s polno roko, s polno šako. Ta rešitev bi lahko bila mogoče tudi drugačna. Ne bom rekel, da je to sedaj najboljša rešitev, ampak je dobra. Če se bo pokazalo, da mora biti drugačna, potem se bo prišlo naprej na Vlado, nato v Državni zbor in se bo sprejela tudi določena sprememba; zakaj pač ne. Sedaj pa gremo na začasno ali občasno delo. Vse te dejavnosti, ki ste jih našteli in urejajo zadevo v zakonu, so take dejavnosti, ko je dejansko potrebnega ogromno ročnega dela. Lastnik kmetije, kmetijskega gospodarstva je tisti, ki bo narekoval, na kakšen način se mora izvajati to delo, to je logična zadeva. Spoštovani, ne si misliti, da bo tukaj ne vem kakšen naval, ne si misliti, da se bodo načini zelo hitro spreminjali. To je iluzorno pričakovati. Bom povedal na plastičnem primeru. Nekoč, ko smo v Sloveniji še pridelovali sladkor, so bila slovenska polja v nekaterih delih Slovenije zasejana s sladkorno peso. Sladkorna pesa tudi rabi kar precej ročnega dela. Kaj vi mislite, katere zadnjice so se v tej pesi najbolj dvigovale? Starejših žensk, ki so že bile v pokoju ali pa so že na kmetiji dejansko svoje oddelale; mladih študentov ni bilo na kmetiji. Verjemite, študentskega dela na kmetiji ni za pričakovati. Pa mogoče še nekaj glede same konkurence. Slovenija je mala država, meji z Avstrijo. Standard v Avstriji je bistveno višji, kot je v Sloveniji. Vsi tisti, ki so v neposredni bližini avstrijske meje, bodo šli delat v Avstrijo. Zdaj bom pa povedal primere črnega dela. V Sloveniji je moral kmet plačati 5 evrov na uro, če je hotel dobiti delavca. Kaj mislite, skoraj enkrat več je dobil tisti, ki je šel delat v Avstrijo, je dobil od 8 do 9 evrov. Že to je ena konkurenca in bomo zelo težko na slovenske kmetije dobili delavce, ki bi šli tudi na tak način delat. Ampak če ne bomo nekih stvari poskusili spreminjati, potem rešitve ne bomo imeli. Kar se tiče samooskrbe, samooskrba je nizka, je zaskrbljujoča. Odmiranje kmetij ali pa bom rekel brisanje kmetij, veste, mi imamo pač kmetijsko politiko takšno, kakršno ima zahodna Evropa, mogoče nekoč, v preteklosti bi morali razmišljati o drugačni strategiji razvoja kmetijstva v Sloveniji, ampak zdaj smo v pasti, iz te pasti ne moremo, male slovenske kmetije pa se težko prilagajo evropskemu trgu in [[izklop mikrofona]]"
ParlaMint-SI_2017-11-14-SDZ7-Redna-35.u90,"Gospa Vojka Šergan, z vsem spoštovanjem, od vas bi pričakovala – rekli ste, da mi govorimo populistično, vi pa ne. Nenehno govorite: uvedli smo spremembe, uvedli smo ukrepe. Ali bi lahko, prosim, enkrat konkretno povedali en ukrep, katerega ste uvedli in bo rezultat viden čez dve leti? Ker ukrep, ki ste ga vi uvedli v zdravstvu, skrajševanje čakalnih dob, se je povečala čakala doba za stokrat. To je ena zadeva. Ne govorite, smo uvedli ukrepe, smo uvedli spremembe, mi smo za javno zdravstvo. Ne, gospa Šergan! Govorite, mi smo za kvalitetno, kakovostno zdravstvo v Sloveniji, ne glede na to, katero je, javno ali zasebno. Ampak zdaj vas ponovno sprašujem, imate še možnost razprave, da odgovorite, kateri so konkretni ukrepi na področju zdravstva, šolstva, črpanja evropskih sredstev, infrastrukture in tako naprej. Lahko greste kar po postavki pa postavki. Bi me pa zanimalo zdravstvo, ker sem slišala od naše vodje poslanske skupine glede na vašo razpravo, da nimamo mi v naši poslanski pojma o zdravstvu, da bo sklical posebno sejo naše poslanske skupine in nas boste vi lahko podučili, ker imamo baje zelo dobro zdravstvo – tako vi pravite, da so mednarodne raziskave pokazale. Gospa Šergan, jaz vas nekaj prosim, odprite si današnje medije, odprite si katerikoli portal, katerikoli časopis danes, pa si preberite, kaj se v slovenskem javnem zdravstvu dogaja. Ja, vaša vlada daje denar za ljudi. Ja, kam pa ga naj da? Ampak vprašanje je, za katere ljudi. To je pa veliko vprašanje! 136 milijonov ni za tistega bolnika, ki čaka že 6 let. Ne, za dobavitelje, gospa Šerganova! Za dobavitelje. Lahko vam dam spisek dobaviteljev, ki so ta denar dobili. Prosim ponovno: ukrepi, ki bodo pripomogli, da v naslednjem letu 2018 pa v letu 2019 in 2020 ne bodo povzročali oziroma pripomogli k zmanjšanju primanjkljaja v zdravstvu. Da UKC Ljubljana ne bo imel 99 milijonov zgube, da bodo bolnišnice poslovale vse pozitivno, da mladi zdravniki ne bodo odhajali v tujino, pa lahko še kaj naprej naštevam. Kar se tiče pa evropskih sredstev gospa Šergan – v katerem milnem mehurčku pa vi živite? 2014 se ni začela evropska perspektiva. 2014 – no mislim nova ja, ampak prej je že bilo. Mehanizmi, gospa Šergan, so bili nastavljeni prej [[…]]"
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.u206,"Hvala za besedo, gospa predsedujoča. Lep pozdrav vsem ministrom in prisotnim kolegicam in kolegom! V Republiki Sloveniji imamo 7 območij, na katerih presegamo onesnaženost s tako imenovanimi delci PM 10. Med drugimi je to tudi Zasavje. S tem smo seveda kršili direktivo o čistejšem zraku za Evropo. V decembru je končno Vlada sprejela odloke o načrtu za kakovost zraka in po eni strani se vam, minister, za to zahvaljujem, čeprav po drugi strani pa moram izraziti tudi veliko nezadovoljstvo, da je vse to trajalo kar nekaj let. Mislim, da kar skoraj 10. Glede na to, da je že vse to usklajevanje in ta papirologija tako dolgo trajalo, mene zdaj skrbi oziroma me zanima izvedba. Zanima me, spoštovani minister: Kdaj lahko Zasavci pa tudi prebivalci, ki prihajajo iz Maribora, Murske Sobote oziroma s teh območij, ker ste tudi sprejeli odloke, kdaj lahko pričakujejo kakšne konkretne ukrepe oziroma koristi iz tega, da se bo onesnaženost zraka na tem območju zboljšala? Malce me je mogoče zmotilo, da sem v tem odloku, ki sem ga natančno preštudirala, na več mestih zasledila besedno zvezo, da se bodo ukrepi nanašali na ozaveščanje, izobraževanje, komuniciranje. Seveda je tudi to pomembno, ampak če se malo bolj ostra, lahko rečem, da smo Zasavci kar dobro ozaveščeni in da imamo tudi praktične izkušnje, kako je bivati na območju, kjer je zrak onesnažen in si zdaj predvsem želimo konkretne ukrepe. Zanima me finančna konstrukcija: Koliko je namenjenega denarja za te ukrepe? Zanima me tudi: Ali si bo Vlada prizadevala za to področje nameniti tudi sredstva iz kohezijskih skladov? Vem, da še preden sem bila izvoljena za poslanko, je bil v javni obravnavi nek načrt, ki je predvideval kar 5 milijonov evrov samo za Zasavje za zamenjavo individualnih kurišč. Mene seveda skrbi, da zdaj ta finančna konstrukcije ni tako spodbudna, ampak predvsem mislim, da tisto, kar je ključno ali pa kar bi ljudje kaj od tega imeli, so prav razpisi Eko sklada. Spoštovani minister: Kdaj jih lahko pričakujemo tako Zasavci kot drugi prebivalci, ki na teh območjih živijo? Hvala."
