id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
1071,"To dejavnost bo lahko opravljal samo tisti, kateremu bo agencija dala za to dovoljenje in bo moral izpolnjevati zelo visoke standarde tako kakovosti kot tudi varnosti.",2023-04-18 22:04:47,,statement,P_Neutral,2023-04-13 13:45:10,,"Very neutral factual statement, nithing inherently negative",P_Neutral,,,P_Neutral,0
1072,"Prihodki se izjemno zmanjšujejo, večajo pa se tudi socialni transferji, za katere je občina dolžna zagotavljati sredstva za svoje občane.",2023-04-18 22:04:59,,statement,P_Neutral,2023-04-13 13:45:23,,,Negative,"Yes I would change this to negative sentiment, but I'd stick to neutral label. ","Statement, but I do not see the positive connotation, but negative connotation",N_Neutral,1
1073,"Razlog razpršenega lastništva je predvsem v tem, da bosta vlada Mira Cerarja in koalicija še vedno lahko ohranjali moč in vpliv na upravljanje v podjetjih.",2023-04-18 22:05:13,,seems negative,N_Neutral,2023-04-13 13:45:46,,"Accusation, negative.",Negative,Heavily implied negative opinion. ,I don't see this as a statement but rather a direct accusation of witholding political power in the government...,Negative,1
1074,"In čeprav že ima nekaj znanja, celo veliko znanja, se trenutno ne more zaposliti.",2023-04-18 22:05:21,,,N_Neutral,2023-04-13 13:46:07,,"First part positive, second negative.",M_Negative,I agree with mixed and that negative prevails. ,"I would keep the Mixed label, as te first part is positive, but the second then prevailes",M_Negative,1
1075,"Tudi sama se strinjam, da ni enostavno vladati v času gospodarske in finančne krize.",2023-04-18 22:05:36,,agreement prevails,M_Positive,2023-04-13 13:48:46,1.0,"Could also be positive, but the second part is negative.",M_Positive,,,M_Negative,0
1076,"In zdaj se sprašujem, na kakšen način boste zagotovili boljše življenje vsem.",2023-04-18 22:05:41,,,Negative,2023-04-13 13:48:59,,"Accusatory, negative",Negative,,,Negative,0
1077,"Jaz drugega doktorata žal nisem uspel spisati in je to ob ločitvi največji poraz v mojem življenju, ker ob delu v parlamentu nisem imel časa.",2023-04-18 22:05:55,,sarcasm,Negative,2023-04-13 13:50:52,,,Negative,,,Negative,0
1078,"Eden temeljnih zakonov, o katerem govorimo, o izvrševanju proračuna, je doživel popoln fiasko, podobno kot je doživel tudi Zakon o davku na nepremičnine.",2023-04-18 22:06:09,,strong words,Negative,2023-04-13 13:51:51,,,Negative,,,Negative,0
1079,Tako postanejo izjave ministra o zmanjševanju čakalnih dob brez resne strokovne podlage in na mnogih področjih zavajajoče.,2023-04-18 22:06:21,,implied opinion,Negative,2023-04-13 13:52:00,,,Negative,,,Negative,0
1080,"Veste, včasih stroka udari čisto mimo, ko ocenjuje, kaj je nujno.",2023-04-18 22:06:26,,,Negative,2023-04-13 13:52:57,,,Negative,,,Negative,0
1081,Vsaka podobnost z danes sprejeto odločitvijo je zgolj naključna in se zanjo opravičujem.,2023-04-18 22:06:34,,,N_Neutral,2023-04-13 13:57:44,,Sarcasm?,Negative,,"I am so not sure about this one - on one hand, speakers opinion is very direct, and the wording implies (to my mind) something a bit sarcastic; but further context/vocalization would be needed. Would like to discuss further",N_Neutral,1
1082,Poslanska skupina Socialnih demokratov bo Predlog zakona o dopolnitvi Zakona o financiranju občin podprla.,2023-04-18 22:06:56,,we don't know if the speaker is a part of the party,P_Neutral,2023-04-13 13:58:57,,,P_Neutral,,,P_Neutral,0
1083,Nato in z njim Slovenija sta razlog za vojno opustošenje v Afganistanu.,2023-04-18 22:07:04,,,Negative,2023-04-13 13:59:14,,,Negative,,,Negative,0
1084,"In glej ga zlomka, tak odpor do tega, da ljudem pomagamo.",2023-04-18 22:07:16,,"sarcasm, implied opinion",Negative,2023-04-13 13:59:33,,Sarcasm,Negative,,,Negative,0
1085,"Gospod minister, zahvaljujem se vam za odgovore in upam, da bo v drugem krogu še bolje.",2023-04-18 22:07:28,,,P_Neutral,2023-04-13 14:03:55,,,Positive,,"Very procedural, so I would chane",P_Neutral,1
1086,"Predvidevam, da je opozicija ustregla tistim, ki bi se Dragu Kosu radi maščevali oziroma opravili obračun za njegovo preteklo delo, mogoče tudi zaradi Depale vasi.",2023-04-18 22:07:40,,,Negative,2023-04-13 14:06:18,,,Negative,,,Negative,0
1087,"Rad bi se vam najprej zahvalil za zastavljeno vprašanje, iz katerega razberem predvsem skrb za ohranjanje naše kulturne dediščine, vpisane na seznam Unesca.",2023-04-18 22:07:46,,,P_Neutral,2023-04-13 14:07:05,,,P_Neutral,,,P_Neutral,0
1088,Finančna ravnotežna spretnost je izrazila zmagoslavje nad zdravim razumom.,2023-04-18 22:07:55,,,N_Neutral,2023-04-13 14:14:19,,Sarcasm (mild),Negative,I'd change to negative and sarcastic.,"To me this is not neutral, but mildly or even fully sarcastic",Negative (S),1
1089,"Odgovoriti želim tudi na to, kar je bilo rečeno po tem mojem uvodnem govoru, da sem močno kritiziral poročilo oziroma zaključni račun za leto 2004.",2023-04-18 22:08:39,,,N_Neutral,2023-04-13 14:14:42,,"Procedural, defensive, but statement",N_Neutral,,,N_Neutral,0
1090,"To je zelo bogat in zelo pester izbor javnosti, ki ima vsekakor veliko za povedati na temu področju.",2023-04-18 22:08:50,,,P_Neutral,2023-04-13 14:15:36,,"First part positive, second negative",M_Negative,,I agree with Tamara,P_Neutral,1
1091,"Naredijo ga v Sloveniji, zadeva je verificirana, Italija tega ne spoštuje in morajo to storiti ponovno.",2023-04-18 22:09:14,,"first part positive, second negative",M_Positive,2023-04-13 14:15:43,,,Negative,"I agree that the connotation is negative, but would stick with M. ","I agree that it is M label, but I would choose M_Negative, as for one, the last  part in the sentence usually carries the largest connotation, as well as the fact that it describes a very inefficient process/cycle.",M_Negative,1
1092,"Gre za šibkost posameznikov, ki jih je treba zaščititi.",2023-04-18 22:09:28,,second part wins,M_Positive,2023-04-13 14:15:47,,,N_Neutral,,"I guess that to some degree I agree with Tamara, but I am not sure about it  - would like to ask for further discussion",P_Neutral,1
1093,"Ni pa dostojanstveno in čutim se prizadetega, ko državljani pravijo ""Izkoriščate imuniteto za druge stvari, ki nimajo nobene zveze s poslanskim delom.",2023-04-18 22:09:34,,,Negative,2023-04-13 14:15:55,,,Negative,,,Negative,0
1094,"Ne glede na to, iz katere strani prihajajo, dejstvo je, da upokojenci živijo slabo.",2023-04-18 22:09:39,,,Negative,2023-04-13 14:16:24,,"Explicit opinion,negative.",Negative,,,Negative,0
1095,"Ta debata potem malo tako plapola, kaj je sploh socialno podjetništvo, ali bi ga bilo treba ločiti od tako imenovanega omejeno profitnega.",2023-04-18 22:09:46,,,N_Neutral,2023-04-13 14:16:42,,,N_Neutral,,,N_Neutral,0
1096,Vsem tudi v imenu Slovenske demokratske stranke prav lep pozdrav.,2023-04-18 22:09:52,,,P_Neutral,2023-04-13 14:16:45,,,P_Neutral,,,P_Neutral,0
1097,"Ko sta začela spreminjati to miselnost, sprememba je bila, začetek je bil zelo dober, zelo obetaven, kar nekaj poti je bilo opravljene.",2023-04-18 22:10:01,,,P_Neutral,2023-04-13 14:17:28,,,Positive,,"I think that here, opinion is implied, but I agree with Tamara",P_Neutral,1
1098,"Morate vedeti, da v tej številki niso vedno spektakularno veliki objekti, so lahko kakšni nadstreški, kakšne stopnice, lopa, pa to ljudje sami odpravijo.",2023-04-18 22:10:16,,nothing inherently negative,P_Neutral,2023-04-13 14:17:42,,,N_Neutral,,I agree with Tamara,P_Neutral,1
1099,Z odhodom senata KPK se je začel zelo nesrečen postopek izbire novega senata.,2023-04-18 22:10:22,,,N_Neutral,2023-04-13 14:18:00,,,Negative,"I agree. Implied, negative opinion. ","I don't consider this a statement, but a direct opinion/regret from the speaker. At the same time, I can see why N_Neutral could also be the right label, as the sentiment is negative, but weak",Negative,1
1100,"Implementacija omenjene direktive v slovenski pravni red na novo ureja investicijske sklade v Republiki Sloveniji, in sicer v okviru dveh predlogov zakonov, ki ju obravnavamo na današnji seji.",2023-04-18 22:10:31,,,P_Neutral,2023-04-13 14:18:27,,"Statement, nothing inherently negative",P_Neutral,,,P_Neutral,0
1101,"Mislim, da ne bi smela biti nobena težava, če bi tam tudi zapisali eno pravilo med ostala zlata pravila, ki se nanašajo tudi na fiskalno poslovanje države.",2023-04-18 22:10:39,,,P_Neutral,2023-04-14 15:48:18,,"Statement, positive connotation",P_Neutral,,,P_Neutral,0
1102,"Več je teh priključkov, bolj je to ekonomično.",2023-04-18 22:10:59,,nothing inherently negatove,P_Neutral,2023-04-14 15:48:29,,,Positive,,I agree this is more of a statement than purely positive,P_Neutral,1
1103,"Ampak dokler ne razčistimo s preteklostjo, dokler ne postavimo stvari na svoje mesto, težko pričakujemo, da bo prihodnost ne vem kako svetla.",2023-04-18 22:11:18,,realistic statement,N_Neutral,2023-04-14 15:48:43,,,Negative,,I agree with Tamara,N_Neutral,1
1104,"Mi nismo nič govorili o stroških in nimamo nič proti, da se o stroških govori in pove, da bo to pomagalo pri zniževanju stroškov, priznamo.",2023-04-18 22:11:44,,"although opinion is clear, we can't just determine it",N_Neutral,2023-04-14 15:51:34,1.0,"""we are not against it"" statement.",Positive,,"On second read, I agree that it is N_Neutral",N_Neutral,1
1105,"In tudi sicer podatki kažejo, da se obseg tujih neposrednih investicij v Sloveniji iz leta v leto povečuje.",2023-04-18 22:12:09,,,P_Neutral,2023-04-14 15:51:48,,,P_Neutral,,,P_Neutral,0
1106,"Tak primer je pojav bolezni vozličastega dermatitisa, ko je bolezen povzročila veliko gospodarsko škodo v sosednjih državah oziroma na Balkanu.",2023-04-19 18:32:59,1.0,"statement with negative connotation, could be negative",N_Neutral,2023-04-14 15:52:08,,,N_Neutral,,,N_Neutral,0
1107,"Želim ugoditi gospodu ministru, ki je ob tem govoru dejal, da upa, da bodo o tem razprave v Državnem zboru.",2023-04-19 18:33:10,,general statement,P_Neutral,2023-04-14 15:52:57,,"Statement, negative connotation",N_Neutral,,"Very neutral, nothing inherently negative",P_Neutral,1
1108,"Ali pa si reči, da bomo pa vsi živeli v mestih, pa bomo šli tja z džipi, ki so zdaj malo v modi, ali SUV na vikend.",2023-04-19 18:45:23,,"although this could be also P_Neutral, it just seems a little bit on the sarcastic side",N_Neutral,2023-04-14 15:53:14,,Sarcastic,Negative,I absolutely agree with sarcasm. ,I think it is still negative with sarcasm.,Negative (S),1
1109,"To je pri vseh zbornicah prisotno - najlepše bi bilo, da bi bilo članstvo zastonj; kmetijstvo je tipično.",2023-04-19 18:45:39,,realistic statement,P_Neutral,2023-04-14 15:53:26,,,Negative,,Oh I have misread the tone of the sentence - it is def. P_Neutral,P_Neutral,1
1110,"In tretjič, zaradi dvojnih meril oziroma situacijske morale.",2023-04-19 18:46:06,,"counting, naming, reasoning something that is bad, but lacks context",N_Neutral,2023-04-14 15:53:58,,Accusatory,Negative,,"To me it reads very accusatory, but it could also be N_Neutral. Further discussion needed",N_Neutral,1
1111,"Kakor vem, za to skrbi v veliki meri Slovenska akademija znanosti in umetnosti oziroma Znanstveno-raziskovalni center pri akademiji.",2023-04-19 18:46:19,,nothing inherently negative,P_Neutral,2023-04-14 15:54:32,,"Context needed, but as is, p_neutral",P_Neutral,,,P_Neutral,0
1112,"Pravkar berem novice, da sta posledica policijske stavke 2 milijona evrov na dan.",2023-04-19 18:46:35,,"no actual opinion, statement",N_Neutral,2023-04-14 15:54:44,,,N_Neutral,,,N_Neutral,0
1113,"To pomeni predvsem relativno število brezposelnih oseb, ki že nekaj časa vztrajajo nad 100 tisoč in več.",2023-04-19 18:46:48,,very negative theme,Negative,2023-04-14 15:54:54,,,Negative,,,Negative,0
1114,"Rekla sem ji, da zaradi preteklih izkušenj s sorodniki nismo najbolj navdušeni, da bom rajši počakala na pregled v bolnici Celje«.",2023-04-19 18:47:04,,opinion is clear,Negative,2023-04-14 15:55:18,,"Context needed, but negative topic.",N_Neutral,,"Opinion is clear, but I cannot say if preference is still to be interpreted as negative ",Negative,1
1115,"Zagovorniki novega družinskega zakonika radi govorite, da je družina v krizi, da je tudi v naših klasičnih družinah nasilje, alkohol, da otroci živijo v neurejenih družinah.",2023-04-19 18:47:17,,very negative theme,Negative,2023-04-14 15:55:48,,Accusatory and negative topic,Negative,,,Negative,0
1116,"Še enkrat, noben poligon za izgovor ni ta zakon.",2023-04-19 18:47:31,,statement,N_Neutral,2023-04-14 15:56:07,,Confusing sentence,Negative,Agreed.,"Wording/the order of the sentence is a bit confusing, but at the same time, to me seems clearly Negative",Negative,1
1117,"Pri podpori je potrebno vedno pogledati dve plati, ena je svetla, druga je temna.",2023-04-19 18:47:50,,"nothing inherently negative, statement",P_Neutral,2023-04-14 15:56:45,,,N_Neutral,,Nothing inherently negative,P_Neutral,1
1118,"Ne samo, da ne prihajajo sem, ne samo, da smo med zadnjimi na lestvici, ki govori o tem, koliko neposrednih investicij imamo v državi.",2023-04-19 18:48:20,,"statement, that lacks something",N_Neutral,2023-04-14 15:57:14,,,Negative,,"I feel like, as Tamara said, that the sentence is missing something, so I agree that without this, N_Neutral is more suitable label",N_Neutral,1
1119,Že prej sem v imenu poslanske skupine izrazil nasprotovanje in nelogičnosti takšnega amandmaja.,2023-04-19 18:48:25,,,Negative,2023-04-14 15:57:20,,,Negative,,,Negative,0
1120,"Ne, dolžan sem državnemu sekretarju povedati, da uporabno dovoljenje nastopi v pravnem postopku takrat, ko se izda predhodno gradbeno dovoljenje.",2023-04-19 18:48:47,,denial and stating something,N_Neutral,2023-04-14 15:58:16,,"Accusatory, negative",Negative,,"Denial, but negative statement",N_Neutral,1
1121,Velik del tega Info občana je posvečen gospodu Bojanu Kontiču.,2023-04-19 18:49:01,,nothing inherently negative,P_Neutral,2023-04-14 15:59:10,1.0,"As I do not know what Info obcan is, I do not know what sentiment it carries.",P_Neutral,,,P_Neutral,0
1122,"Pa ni treba poseči daleč nazaj, samo malo v čas pred letošnje volitve.",2023-04-19 18:49:23,1.0,this could easily be N_Neutral with a little context.,P_Neutral,2023-04-14 15:59:24,,,N_Neutral,,I guess nothing inherently negative,P_Neutral,1
1123,In to nam bo ravno zaradi teh pravilnih in pravočasnih ukrepov te vlade tudi uspelo.,2023-04-19 18:49:35,,implied opinion,Positive,2023-04-14 15:59:37,,,Positive,,,Positive,0
1124,"V Slovenski demokratski stranki smo prepričani, da zmanjšanje stopenj davka na dodano vrednost na predkrizno raven ne bi ogrozilo javnih financ.",2023-04-19 18:50:10,,"although there is opinion, it isn't strong enough to label it just positive.",P_Neutral,2023-04-14 16:01:01,,"Expressed position, in agreement with proposal.",Positive,,"Expressed position, but it still very weak in terms of sentiment",P_Neutral,1
1125,Gre tudi za namenskost porabe privarčevanega denarja in neprilagodljivost varčevanja.,2023-04-19 18:50:26,,,N_Neutral,2023-04-14 16:01:34,,"Context needed, but statement with negative connotation.",N_Neutral,,,N_Neutral,0
1126,"V tem trenutku imamo še 11 projektov, ki so, kakor rečejo strokovnjaki, ""ready to go"", to so projekti, ki so pripravljeni za izvajanje.",2023-04-19 18:50:43,,statement,P_Neutral,2023-04-14 16:01:42,,,P_Neutral,,,P_Neutral,0
1127,Slovenija bo Madžarski pomagala priti tudi do najema skladiščnih zmogljivosti na območju koprskega pristanišča v okviru najmanj 30 tisoč kvadratnih metrov.,2023-04-19 18:50:54,,statement,P_Neutral,2023-04-14 16:03:15,,"Statement, as I cannot hear the sentenece, very neutral (or well hidden sentiment) I think it does not carry anything explicitly negative",P_Neutral,,,P_Neutral,0
1128,"Če je res dobro, potem bi bilo dobro slišati, zakaj.",2023-04-19 18:51:19,,"although it's a question, there is nothing inherently negative about it.",P_Neutral,2023-04-14 16:03:29,,Accusatory,Negative,,"To me this firstly read as very accusatory and agressive, but at the same time, I feel that Tamara is correct in her label",P_Neutral,1
1129,"V tej državi naj bi bila vendar zaposlitev za nedoločen čas tista norma, ne pa izjema, in po njej naj bi se naš trg dela ravnal.",2023-04-19 18:51:37,,statement that is more positive then negative,P_Neutral,2023-04-14 16:03:47,,,Negative,,I agree with Tamara,P_Neutral,1
1130,"V Slovenski nacionalni stranki verjamemo v dobronamernost Vlade in ministra samega v to, da popravi dejansko anarhijo na tem področju in jo tudi ustavi.",2023-04-19 18:51:57,,'we believe in x''-,Positive,2023-04-14 16:04:44,,Statement of support to the government and minister and their good work that will bring positive changes and stop the problems.,Positive,,,Positive,0
1131,Po našem prepričanju zakon dovolj strogo vzpostavlja varstvena območja in režime v njih.,2023-04-19 18:52:02,,,Positive,2023-04-14 16:07:17,,"Expressed opinion, positive or at least agreement.",Positive,,,Positive,0
