id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
2211,"Ne nazadnje, pa niti približno ne najpomembneje: treba je nadaljevati tudi uresničevanje zavez za spodbujanje enakosti spolov in krepitev varstva pred vsemi, ampak resnično pred vsemi oblikami diskriminacije.",2023-06-15 00:05:45,,statament,P_Neutral,2023-06-16 14:16:16,,,P_Neutral,,,P_Neutral,0
2212,"Predpisati je treba minimalne pogoje za psa, kot na primeren prostor, ki ga mora imeti rejnik oziroma lastnik psa, preveliki psi ne morejo biti v blokih.",2023-06-15 00:07:23,,I don't think that this is negative. Itps something necessary.,P_Neutral,2023-06-16 14:17:05,,,P_Neutral,,,P_Neutral,0
2213,"V zvezi s tem naj omenim tudi določbo, ki prepoveduje vsakršno spolno dejanje med človekom in živaljo zaradi zadovoljevanja človekovih spolnih potreb.",2023-06-15 00:08:41,,statement about something although theme is negative,P_Neutral,2023-06-16 14:17:46,1.0,,Negative,,"I have a problem here, as it is very weird on how to label this",P_Neutral,1
2214,Želim vam lep sončen dan še naprej in srečno.,2023-06-15 00:08:51,,,Positive,2023-06-16 14:18:30,,,Positive,,,Positive,0
2215,"Ali ni kakšen nov talent lahko nekaj, kar se odkrije in potem odlično.",2023-06-15 00:10:08,,,P_Neutral,2023-06-16 14:19:10,,,P_Neutral,,,P_Neutral,0
2216,"Prej so bili v povprečju taki otroci hospitalizirani 21 dni, zdaj so manj.",2023-06-15 00:10:14,,,P_Neutral,2023-06-16 14:19:25,,,P_Neutral,,,P_Neutral,0
2217,Tudi drugi del vašega vprašanja oziroma drugo vprašanje je ravno ob pravem času.,2023-06-15 00:12:53,,,P_Neutral,2023-06-16 14:19:38,,,P_Neutral,,,P_Neutral,0
2218,Sam popolnoma zaupam v dr. Boštjana Jazbeca in mu želim uspešno delo.,2023-06-15 00:12:59,,,Positive,2023-06-16 14:20:59,1.0,Could also be negative and sarcastic.,Positive,,,Positive,0
2219,"Pa verjetno, če bi Šarčeva vlada ostala, se mi zdi, da bi Šarec tudi kakšne šarcizme stresel, nad katerimi jaz ne bi bil pretirano zadovoljen.",2023-06-15 00:13:08,,,Negative,2023-06-16 14:21:31,,Sarcastic,Negative,,,Negative(S),0
2220,"Ko nam nekdopostavlja vprašanje, kaj smo – tič ali miš, mislim, da sem danes dal odgovor.",2023-06-15 00:13:20,,sarcastic,Negative,2023-06-16 14:22:15,,Sarcasm,Negative,,,Negative(S),0
2221,"In to je tisti presečni dan, ko bi morale goreti vse rdeče luči.",2023-06-15 00:13:34,1.0,,N_Neutral,2023-06-16 14:22:42,,,Negative,,Missing context,N_Neutral,1
2222,"Kupci novih stanovanj lahko zahtevajo vračilo predplačila po sodni poti, vendar je pot pravice dolgotrajna in skrajno negotova.",2023-06-15 00:13:44,,,N_Neutral,2023-06-16 14:23:43,,,Negative,,Statement,N_Neutral,1
2223,Pri vseh papirjih je treba včasih kakšno stvar malo globlje poiskati.,2023-06-15 00:13:48,,,N_Neutral,2023-06-16 14:23:56,,,N_Neutral,,,N_Neutral,0
2224,"To je čudovit predlog in jaz lahko predstavniku ministrstva rečem, da vam že vnaprej obljubljamo podporo temu zakonu.",2023-06-15 00:13:54,,,Positive,2023-06-16 14:24:31,,,Positive,,,Positive,0
2225,Ti ukrepi so v popolnem nasprotju s programom enakomernega razvoja države in predvsem spodbujanjem razvoja podeželja.,2023-06-15 00:14:09,,"statement, no opinion",N_Neutral,2023-06-16 14:25:38,,,Negative,,Popolno nasprotje makes me think negative,Negative,1
2226,Ena od prednostnih nalog te vladne koalicije je boj proti sivi ekonomiji in drugim oblikam prikrivanja ali izogibanja obveznostim.,2023-06-15 00:14:16,,,N_Neutral,2023-06-16 14:25:54,,,P_Neutral,Would chage,Negative topic but positive chanes,P_Neutral,1
2227,"In spoštovani gospod Vili Rezman, mi bomo to sprejeli, seveda bomo, ampak to je obliž na veliko rano, ki krvavitve ne bo zaustavil.",2023-06-15 00:14:32,,"1. positive, 2. negative",M_Negative,2023-06-16 14:26:23,,,M_Negative,,,M_Negative,0
2228,S tem se krepi strokovna in svetovalna vloga centrov za socialno delo.,2023-06-15 00:14:37,,,P_Neutral,2023-06-16 14:26:34,,,P_Neutral,,,P_Neutral,0
2229,"Vlada ponuja celotno premoženje v Düsseldorfu, Parizu, Moskvi, Milanu brez soglasja Državnega zbora.",2023-06-15 00:14:44,,,N_Neutral,2023-06-16 14:26:46,,,Negative,Implied opinion,Accusative,Negative,1
2230,"Mi želimo doseči 85% delež odraslih s končano najmanj srednješolsko izobrazbo v času, v katerem si Evropska unija prizadeva doseči 80% takšne populacije s to izobrazbo.",2023-06-15 00:16:56,,this could also be percieved as N_neutral,P_Neutral,2023-06-16 14:27:05,,,Positive,,Hmm.....maybe really just statement,P_Neutral,1
2231,"Torej Cerar, Erjavec, Bratušek, Židan, Leben, Škoberne, Katič, Kopač Mrak in tako naprej – v bistvu kar drži, ponovna uporaba že uporabljenih.",2023-06-15 00:17:35,,sarcastic,Negative,2023-06-16 14:27:28,,Sarcasm,Negative,,,Negative(S),0
2232,"To vabilo se nanaša na praznovanje 432-letnice Kobilarne Lipica; častitljiva zgodovina, zgodovina, polna vzponov in padcev.",2023-06-15 00:17:40,,,P_Neutral,2023-06-16 14:28:13,,,P_Neutral,,,P_Neutral,0
2233,"In novo optiko je bilo omogočeno tudi večje število priključkov in seveda modernizacija in pravi ""boom"" v telefonskem omrežju občine.",2023-06-15 00:18:00,,,P_Neutral,2023-06-16 14:28:53,,,P_Neutral,,,P_Neutral,0
2234,"Težko si je predstavljati to na način, da v času krize neomejeno trošiš, ne ustvariš pa pogojev za nove investicije, ki so generator gospodarskega razvoja.",2023-06-15 00:19:35,,,Negative,2023-06-16 14:29:26,,,Negative,,,Negative,0
2235,"Jaz se res bojim, da si želite v bistvu interpelirati demokracijo.",2023-06-15 00:19:38,,,Negative,2023-06-16 14:29:34,,,Negative,,,Negative,0
2236,"Ta harmonizacija na nekaterih področjih pomeni določene restrikcije, pomeni da smo do sedaj bili bolj liberalni kot pa strogi.",2023-06-15 00:22:08,,,N_Neutral,2023-06-16 14:29:55,,,N_Neutral,,,N_Neutral,0
2237,"Pri tem želim povedati, da bi bilo sijajno, če bi v naslednjih letih prišlo do postopne realizacije tega letalskega muzeja.",2023-06-15 00:22:16,,,P_Neutral,2023-06-16 14:30:39,,,P_Neutral,,,P_Neutral,0
2238,Tako tega res ne bi jemala kot prisilno sredstvo.,2023-06-15 00:22:23,,,N_Neutral,2023-06-16 14:30:53,,,N_Neutral,,,N_Neutral,0
2239,"Že več kot eno leto človeštvo ogroža kuga našega časa, covid-19, oziroma smrtonosni novi korona virus SARS-CoV-2.",2023-06-15 00:23:41,,,Negative,2023-06-16 14:31:14,,,Negative,,,Negative,0
2240,"Glede tega mislim, da se strinjamo, da se kratkoročni ukrepi sproti izvajajo, hkrati pa je potrebna tudi konsistentna zastavitev srednjeročnih in dolgoročnih strukturnih reform.",2023-06-15 00:25:14,,,Positive,2023-06-16 14:31:35,,,P_Neutral,,"Hmmm. yes, positive",Positive,1
2241,"Ampak potem smo pravzaprav hoteli iz vsega tega potegniti nek sklep, ali bo šlo za kontinuiteto, za nadaljevanje tega dela, ali morda pa vendarle za razsvetljenje.",2023-06-15 00:25:44,,,P_Neutral,2023-06-16 14:32:12,,,Negative,,I would like to discuss here,P_Neutral,1
2242,"Zelo enostavna je volja tega Državnega zbora, ali želimo plačati kot dober gospodar več ali manj obresti.",2023-06-15 00:25:59,,,N_Neutral,2023-06-16 14:33:25,1.0,,P_Neutral,Agreed,Just a statement.,P_Neutral,1
2243,"To je zelo nevarna dikcija, ki jo spodbuja skrajno desna opcija.",2023-06-15 00:26:02,,,Negative,2023-06-16 14:33:31,,,Negative,,,Negative,0
2244,"Če gremo naprej na sam prenosni sistem, torej govorimo o Elesu, je današnja trenutno ocenjena cena oziroma stroški 12 milijonov evrov.",2023-06-15 00:26:13,,statement,P_Neutral,2023-06-16 14:33:42,,,P_Neutral,,,P_Neutral,0
2245,"Verjamem, da je že pozna ura in da smo malo utrujeni, vendar mi dovolite, da še enkrat poskušam obrazložiti naše amandmaje k Zakonu o varnosti v železniškem prometu.",2023-06-15 00:26:20,,,P_Neutral,2023-06-16 14:33:55,,,P_Neutral,,,P_Neutral,0
2246,"Pa tega tudi danes ne morete narediti, cenijo svoje zdravje in želijo najboljše za sebe in svojo družino.",2023-06-15 00:26:46,,"1. negative, 2. positive",M_Positive,2023-06-16 14:35:35,1.0,Lack of context,P_Neutral,Agreed,Hmmmm.......I agree M_ but not sure if Positive,M_Negative,1
2247,"Jaz bi rada, da mi nekdo odgovori na to vprašanje, pa to je bolj retorično vprašanje, kot ne.",2023-06-15 00:26:52,,,N_Neutral,2023-06-16 14:36:23,,,P_Neutral,,I agree,N_Neutral,1
2248,"Jaz sem dal prejšnji vladi kredit za to, kar je naredila, ni pa naredila vsega.",2023-06-15 00:27:08,,"1. positive, 2. negative",M_Negative,2023-06-16 14:36:59,,,M_Negative,,,M_Negative,0
2249,"Gre za družbe, katerih temeljni motiv je doseganje profita in ne morebiti zagotavljanje javnih koristi in javnih dobrin in tako naprej.",2023-06-15 00:27:21,,,N_Neutral,2023-06-16 14:37:24,,,Negative,,"Hard to say, discussion.",Negative,1
2250,Zahvaljujem se vam za pozorno poslušanje in pričakujem živahno razpravo.,2023-06-15 00:27:29,,procedural,P_Neutral,2023-06-16 14:37:59,1.0,,P_Neutral,,,P_Neutral,0
2251,"Vem, da je gospod minister mojster za področje informatike, da to ni samo njegov hobi, da ima tukaj veliko znanja.",2023-06-15 00:27:49,,implied opinion about someone,Positive,2023-06-16 14:38:17,,,Positive,,,Positive,0
2252,"Striktno iz enega razloga, ker je na takšne trdne temelje zelo težko dajati odgovore.",2023-06-15 00:28:03,,,N_Neutral,2023-06-16 14:38:54,,,P_Neutral,,,N_Neutral,1
2253,Tako da vse stroške in vse ostale zadeve sebi naprtite.,2023-06-15 00:28:09,,,N_Neutral,2023-06-16 14:39:00,,,Negative,Negative,To me this is negative,Negative,1
2254,"Rekla je to najbrž za svetovno ekonomijo, saj gre za mednarodni monetarni sklad.",2023-06-15 00:28:27,,,P_Neutral,2023-06-16 14:39:51,,,P_Neutral,,,P_Neutral,0
2255,"Predlog zakona bom podprl tudi, ker sledi načelom soupravljanja v športu in s tem tudi izkazuje zaupanje v sfero, ki nas z odmevnimi uspehi tako rekoč vsakodnevno razvaja.",2023-06-15 00:28:32,,,Positive,2023-06-16 14:40:07,,,Positive,,,Positive,0
2256,"1 evro plačaš zdravniku namesto 35, to je čisto enostavno.",2023-06-15 00:28:38,,,P_Neutral,2023-06-16 14:40:50,,,Negative,,"I am not sure, there are many interpretations",Negative,1
2257,"Podprite, na koncu koncev boste lahko potem tudi rekli, da niste vi ugotovili te zmote, ampak da ste sledili argumentom SDS.",2023-06-15 00:28:49,,mockery,Negative,2023-06-16 14:41:05,,,Negative,,,Negative,0
2258,"Dokler pa tega ne vzpostavimo, bomo seveda nemočno ugotavljali, da se to dogaja.",2023-06-15 00:28:54,,,Negative,2023-06-16 14:41:25,,,Negative,,,Negative,0
2259,"Mislim, da smo jih spreminjali že tolikokrat, da več ne vemo, katera črkovna oznaka dopolnjuje ta zakon.",2023-06-15 00:28:59,,,Negative,2023-06-16 14:42:19,,,N_Neutral,,,Negative,1
2260,"Če se bo nadaljevalo, da se območij ne obdeluje, bodo ta postala pusta in zaraščena.",2023-06-15 00:29:14,,statement,N_Neutral,2023-06-16 14:42:33,,,N_Neutral,,,N_Neutral,0
2261,"Ministrica je lepo povedala, da bi v tem primeru mi postali hot spot.",2023-06-15 00:29:23,,,N_Neutral,2023-06-16 14:43:04,,,Negative,,,N_Neutral,1
2262,"Finančna kriza, ki je zajela Evropo že leta 2007 oziroma največji del v letu 2008, je močno prizadela tudi slovenski finančni sistem.",2023-06-15 00:29:42,,"statement, although topic decently negative",N_Neutral,2023-06-16 14:43:16,,,N_Neutral,,,N_Neutral,0
2263,"Lahko bomo videli, da je tudi frustracija koga od ministrov v tem, da pri katerem sestanku ni sodeloval.",2023-06-15 00:29:49,,,N_Neutral,2023-06-16 14:43:40,,,N_Neutral,,,N_Neutral,0
2264,"Vsi poznamo žametno revolucijo, ki se je zgodila leta 1989.",2023-06-15 00:30:14,,"probably negative sentiment, although as just a statement, could also be P_neutral",N_Neutral,2023-06-16 14:44:12,,,P_Neutral,,I still think it has negative connotation,N_Neutral,1
2265,"Razlika je le v tem, kakšna so naša pričakovanja, komu in za koliko zmanjševati.",2023-06-15 00:30:24,,,P_Neutral,2023-06-16 14:45:25,,,N_Neutral,stataemen,Zmanjševati to me has negative connotation,N_Neutral,1
2266,Opozorila in predlogi tako delodajalcev kot predstavnikov delavcev so na mestu in so dobrodošli.,2023-06-15 00:30:29,,,P_Neutral,2023-06-16 14:45:40,,,Positive,,statement,P_Neutral,1
2267,"Ta ara pa lahko znaša tudi 10, 15, 20 tisoč evrov.",2023-06-15 00:30:33,,,N_Neutral,2023-06-16 14:45:52,,,N_Neutral,,,N_Neutral,0
2268,"Dejstvo je, da sta dva izvedenca, ki ju je predlagal gospod Cvikl, na koncu pripravila poročilo, ki je bilo pusto in prazno.",2023-06-15 00:30:39,,,Negative,2023-06-16 14:46:26,,,Negative,,,Negative,0
2269,"Omenjena je bila tudi beseda ""prepir"", in to s predsednikom Vlade.",2023-06-15 00:30:44,,,N_Neutral,2023-06-16 14:46:38,,,Negative,,,N_Neutral,1
2270,"Ostali predvideni viri: kapitalski vložki, posojila, EU sredstva pa so za sedaj še negotovo dejstvo.",2023-06-15 00:30:53,,,N_Neutral,2023-06-16 14:46:54,,,N_Neutral,,,N_Neutral,0
2271,"Pri izhodu iz reševanja ne upošteva možnosti, ki jih ponuja agrarno okolje, razdrobljenost in intenzivna pridelava.",2023-06-15 00:31:03,,,N_Neutral,2023-06-16 14:47:04,,,N_Neutral,,,N_Neutral,0
2272,"Izogiba se zato, ker je očitno namen, da se ta denar zapravi na netransparenten, nejasen, nezakoniti način.",2023-06-15 00:31:10,,,Negative,2023-06-16 14:51:25,,,Negative,,,Negative,0
2273,"No, če zgodbo nekoliko nadaljujem, bi ga rada spomnila na rek filozofa Konfucija, ki je rekel: ""Če je posilstvo neizbežno, leži in uživaj.",2023-06-15 00:31:24,,"mockery, sarcastic",Negative,2023-06-16 14:52:03,,Sarcasm,Negative,,,Negative(S),0
2274,"Njena vodilna misel, radikalna zahteva po svobodi slovenskega naroda izhaja iz humanistične vizije enakopravnosti in prijateljskega sožitja vseh narodov ter pravice vsakega do samostojnosti.",2023-06-15 00:31:32,,,P_Neutral,2023-06-16 14:52:24,,,P_Neutral,,,P_Neutral,0
2275,"S predstavitvijo, v kateri sta domiselno sodelovali tudi dve WC krtački, je naredil vtis.",2023-06-15 00:31:40,,sarcastic,Negative,2023-06-16 14:52:46,,Sarcasm,Negative,,,Negative(S),0
2276,Zato je vprašanje dolgotrajne oskrbe in človeku dostojne starosti vitalnega pomena za našo državo.,2023-06-15 00:31:45,,,P_Neutral,2023-06-16 14:53:07,,,P_Neutral,,,P_Neutral,0
2277,To dela z enim in enim samim ciljem – prevzeti oblast.,2023-06-15 00:31:57,,implied opinon,Negative,2023-06-16 14:55:31,,,Negative,,,Negative,0
2278,"Ne moja zmaga, ne zmaga nekoga iz SMC ali pa Združene levice, to je naša skupna zmaga.",2023-06-15 00:32:03,,,Positive,2023-06-16 14:56:08,,,Positive,,,Positive,0
2279,"To in dobro sodelovanje s Slovenci, ki so v mnogih primerih, lahko rečemo, odličen most z zunanjim svetom, ta trenutek tudi potrjuje.",2023-06-15 00:32:09,,,Positive,2023-06-16 14:56:23,,,Positive,,,Positive,0
2280,"Vesela sem, kadar se tudi področje naših zamejcev ali Slovencev po svetu znajde v takem avditoriju, kot je Državni zbor, tako da res iskrena hvala za vaše vprašanje.",2023-06-15 00:32:17,,,Positive,2023-06-16 14:57:14,1.0,,P_Neutral,Just a statement.,,P_Neutral,1
2281,"Ne verjamem pa, da je vpliv multinacionalk v solastništvu na ceno tisti ali pa takšen, da je vplival na visoko ceno.",2023-06-15 00:32:22,,,Negative,2023-06-16 14:57:41,,,N_Neutral,Also more a statememt so I agree.,,N_Neutral,1
2282,"Stres pa je zopet povezan s slabimi gospodarskimi rezultati, slabim vodenjem gospodarstva, ki pa se bo, upam, v novem mandatu izboljšalo.",2023-06-15 00:32:42,,"1. negative, 2. positive",M_Positive,2023-06-16 14:57:57,,,M_Positive,,,M_Positive,0
2283,"Občinam jih povrne v skladu z zakonodajo, ko je določen delež presežen, in to je naša tekoča naloga.",2023-06-15 00:32:53,,,P_Neutral,2023-06-16 14:58:07,,,P_Neutral,,,P_Neutral,0
2284,"Te oblike dnevnega varstva, ki jih bojo izvajali domovi za starejše, bodo omogočile, da starejši ob ustrezni podpori svojcev dlje ostanejo v domači oskrbi.",2023-06-15 00:33:01,,,P_Neutral,2023-06-16 14:58:18,,,P_Neutral,,,P_Neutral,0
2285,"Resnično se je izkazal kot uspešen izvajalec projekta delitve Slovencev na bogato in nadvse vplivno manjšino novih bogatašev in pozabljeno, marljivo, tiho večino.",2023-06-15 00:33:14,,implied opinon,Positive,2023-06-16 14:58:40,,,Negative,Oh clear negetaive.,,Negative,1
2286,"Zato ker je izredno težko takšen pojem tako natančno definirati v zakonodaji, da bi obsegel vse pojavne oblike.",2023-06-15 00:33:23,,,N_Neutral,2023-06-16 14:58:50,,,N_Neutral,,,N_Neutral,0
2287,"Kar se tiče bosanskih varčevalcev, se Ministrstvo za zunanje zadeve ni izvorno ukvarjalo, zgolj v funkciji tistega ministrstva, ki je pristojno za zunanje odnose.",2023-06-15 00:33:40,,,N_Neutral,2023-06-16 14:59:22,,,N_Neutral,,,N_Neutral,0
2288,"So pa tudi negativne plati tega, o katerih seveda govorimo danes.",2023-06-15 00:33:45,,,P_Neutral,2023-06-16 14:59:38,,,N_Neutral,Just a statement.,,N_Neutral,1
2289,"Potem jih pa gor v Ljutomer peljite, samo ne vem, če bodo vaši volivci zadovoljni.",2023-06-15 00:33:54,,,Negative,2023-06-16 14:59:47,,,Negative,,,Negative,0
2290,"Seveda, zato se porajajo dvomi o transparentnosti tega nakupa.",2023-06-15 00:34:08,,"statement, could be negative though",N_Neutral,2023-06-16 15:00:05,,,N_Neutral,,,N_Neutral,0
2291,"Namreč, ta Državni zbor pogosto zelo hitro in ponavljajoče se spreminja posamezne zakone; to utegne biti problem.",2023-06-15 00:34:16,,,Negative,2023-06-16 15:00:18,,,Negative,,,Negative,0
2292,"Da ne gre za ta predlog, ki še zdaleč ni iskren.",2023-06-15 00:34:25,,,Negative,2023-06-16 15:00:25,,,Negative,,,Negative,0
2293,"Prvi stavek pravi, da dedovanje premoženja osebe, ki je uživala pomoč v skladu s predpisi o socialnem varstvu, se omeji do višine vrednosti prejete pomoči.",2023-06-15 00:35:09,,"could also be P_neutral, but I find this kinda ridiculous",N_Neutral,2023-06-16 15:00:52,,,P_Neutral,As per initial comment this could ve P_Neutral.,,P_Neutral,1
2294,"Predsednik vlade je celo rekel z izjavo: Referendum bo stal več, kot bi stale odškodnine.",2023-06-15 00:35:18,,,Negative,2023-06-16 15:01:03,,,Negative,,,Negative,0
2295,"Ker je Maribor leta 2012 evropska prestolnica kulture, skupaj s partnerskimi mesti in v tem črpa ne le svojo razvojno perspektivo, pač pa tudi svojo samozavest.",2023-06-15 00:35:25,,,Negative,2023-06-16 15:01:19,,,Positive,Yes positive.,,Positive,1
2296,"To se pravi, še na ta način oslabi tisti del razpršenega gospodarskega zagona, ki so ga zelo uspešno peljale občine v sami Sloveniji.",2023-06-15 00:35:37,,,N_Neutral,2023-06-16 15:02:47,1.0,,N_Neutral,,,N_Neutral,0
2297,"Menimo namreč, da je vsaka sprememba za pomoč žrtvam kaznivih dejanj več kot dobrodošla.",2023-06-15 00:35:43,,,Positive,2023-06-16 15:03:53,,,Positive,,,Positive,0
2298,"Mi bomo glasoval s pritiskom na gumb in jih bomo ustanovili, tudi vi ali pa jaz.",2023-06-15 00:36:05,,I think this is clear support for something,Positive,2023-06-16 15:04:19,,,Negative,Discussion needed,,Negative,1
2299,"Dejstvo je, da je področje koncesij kaotično, da ga je potrebno urediti tako razpisovanje kot podeljevanje koncesij pa seveda nadzor.",2023-06-15 00:36:11,,,Negative,2023-06-16 15:06:44,,,N_Neutral,Just a statamemt,,N_Neutral,1
2300,"Vse je imperativ, in tudi z razvojem tretje razvojne osi se strinjamo, da je pomemben imperativ, ki ga ne gre zavirati ali ovirati.",2023-06-15 00:36:45,,,P_Neutral,2023-06-16 15:06:57,,,P_Neutral,,,P_Neutral,0
